m,M,original_average,suppressed_database_average,suppressed_database_sum,suppressed_database_number_of_elements
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666
